Номер пакета	Время	Широта	Долгота	Высота	fix GPS
20	3.5969998836517334	0.0	0.0	0.0	0
20	3.61299991607666	0.0	0.0	0.0	0
21	3.618000030517578	0.0	0.0	0.0	0
21	3.621000051498413	0.0	0.0	0.0	0
21	3.634999990463257	0.0	0.0	0.0	0
21	3.634999990463257	0.0	0.0	0.0	0
21	3.6489999294281006	0.0	0.0	0.0	0
21	3.6549999713897705	0.0	0.0	0.0	0
21	3.6549999713897705	0.0	0.0	0.0	0
21	3.6689999103546143	0.0	0.0	0.0	0
21	3.6689999103546143	0.0	0.0	0.0	0
21	3.681999921798706	0.0	0.0	0.0	0
21	3.688999891281128	0.0	0.0	0.0	0
21	3.688999891281128	0.0	0.0	0.0	0
21	3.703000068664551	0.0	0.0	0.0	0
21	3.7090001106262207	0.0	0.0	0.0	0
22	3.7100000381469727	0.0	0.0	0.0	0
22	3.7279999256134033	0.0	0.0	0.0	0
22	3.7279999256134033	0.0	0.0	0.0	0
22	3.742000102996826	0.0	0.0	0.0	0
22	3.746999979019165	0.0	0.0	0.0	0
22	3.747999906539917	0.0	0.0	0.0	0
22	3.760999917984009	0.0	0.0	0.0	0
22	3.7679998874664307	0.0	0.0	0.0	0
22	3.7679998874664307	0.0	0.0	0.0	0
22	3.7820000648498535	0.0	0.0	0.0	0
22	3.7820000648498535	0.0	0.0	0.0	0
22	3.7980000972747803	0.0	0.0	0.0	0
22	3.803999900817871	0.0	0.0	0.0	0
22	3.803999900817871	0.0	0.0	0.0	0
22	3.819000005722046	0.0	0.0	0.0	0
23	3.819000005722046	0.0	0.0	0.0	0
23	3.825000047683716	0.0	0.0	0.0	0
23	3.8399999141693115	0.0	0.0	0.0	0
23	3.8469998836517334	0.0	0.0	0.0	0
23	3.8469998836517334	0.0	0.0	0.0	0
23	3.8610000610351562	0.0	0.0	0.0	0
23	3.8610000610351562	0.0	0.0	0.0	0
23	3.875	0.0	0.0	0.0	0
23	3.880000114440918	0.0	0.0	0.0	0
23	3.88100004196167	0.0	0.0	0.0	0
23	3.8940000534057617	0.0	0.0	0.0	0
23	3.8949999809265137	0.0	0.0	0.0	0
23	3.9089999198913574	0.0	0.0	0.0	0
23	3.9149999618530273	0.0	0.0	0.0	0
24	3.9149999618530273	0.0	0.0	0.0	0
24	3.931999921798706	0.0	0.0	0.0	0
24	3.933000087738037	0.0	0.0	0.0	0
24	3.947000026702881	0.0	0.0	0.0	0
24	3.953000068664551	0.0	0.0	0.0	0
24	3.953000068664551	0.0	0.0	0.0	0
24	3.9670000076293945	0.0	0.0	0.0	0
24	3.9730000495910645	0.0	0.0	0.0	0
24	3.9739999771118164	0.0	0.0	0.0	0
24	3.989000082015991	0.0	0.0	0.0	0
24	3.989000082015991	0.0	0.0	0.0	0
24	4.008999824523926	0.0	0.0	0.0	0
24	4.015999794006348	0.0	0.0	0.0	0
25	4.015999794006348	0.0	0.0	0.0	0
25	4.034999847412109	0.0	0.0	0.0	0
25	4.035999774932861	0.0	0.0	0.0	0
25	4.048999786376953	0.0	0.0	0.0	0
25	4.056000232696533	0.0	0.0	0.0	0
25	4.056000232696533	0.0	0.0	0.0	0
25	4.070000171661377	0.0	0.0	0.0	0
25	4.076000213623047	0.0	0.0	0.0	0
25	4.077000141143799	0.0	0.0	0.0	0
25	4.091000080108643	0.0	0.0	0.0	0
25	4.0970001220703125	0.0	0.0	0.0	0
25	4.0980000495910645	0.0	0.0	0.0	0
25	4.111999988555908	0.0	0.0	0.0	0
25	4.118000030517578	0.0	0.0	0.0	0
25	4.11899995803833	0.0	0.0	0.0	0
26	4.126999855041504	0.0	0.0	0.0	0
26	4.132999897003174	0.0	0.0	0.0	0
26	4.146999835968018	0.0	0.0	0.0	0
26	4.1519999504089355	0.0	0.0	0.0	0
26	4.1529998779296875	0.0	0.0	0.0	0
26	4.165999889373779	0.0	0.0	0.0	0
26	4.172999858856201	0.0	0.0	0.0	0
26	4.172999858856201	0.0	0.0	0.0	0
26	4.189000129699707	0.0	0.0	0.0	0
26	4.195000171661377	0.0	0.0	0.0	0
26	4.196000099182129	0.0	0.0	0.0	0
26	4.210000038146973	0.0	0.0	0.0	0
26	4.210000038146973	0.0	0.0	0.0	0
26	4.223999977111816	0.0	0.0	0.0	0
26	4.230000019073486	0.0	0.0	0.0	0
27	4.230999946594238	0.0	0.0	0.0	0
27	4.248000144958496	0.0	0.0	0.0	0
27	4.249000072479248	0.0	0.0	0.0	0
27	4.264999866485596	0.0	0.0	0.0	0
27	4.264999866485596	0.0	0.0	0.0	0
27	4.281000137329102	0.0	0.0	0.0	0
27	4.2870001792907715	0.0	0.0	0.0	0
27	4.288000106811523	0.0	0.0	0.0	0
27	4.301000118255615	0.0	0.0	0.0	0
27	4.308000087738037	0.0	0.0	0.0	0
27	4.308000087738037	0.0	0.0	0.0	0
27	4.321000099182129	0.0	0.0	0.0	0
27	4.328000068664551	0.0	0.0	0.0	0
27	4.328000068664551	0.0	0.0	0.0	0
28	4.339000225067139	0.0	0.0	0.0	0
28	4.3429999351501465	0.0	0.0	0.0	0
28	4.355000019073486	0.0	0.0	0.0	0
28	4.361000061035156	0.0	0.0	0.0	0
28	4.361999988555908	0.0	0.0	0.0	0
28	4.377999782562256	0.0	0.0	0.0	0
28	4.377999782562256	0.0	0.0	0.0	0
28	4.392000198364258	0.0	0.0	0.0	0
28	4.3979997634887695	0.0	0.0	0.0	0
28	4.3979997634887695	0.0	0.0	0.0	0
28	4.4120001792907715	0.0	0.0	0.0	0
28	4.419000148773193	0.0	0.0	0.0	0
28	4.419000148773193	0.0	0.0	0.0	0
28	4.433000087738037	0.0	0.0	0.0	0
28	4.438000202178955	0.0	0.0	0.0	0
29	4.439000129699707	0.0	0.0	0.0	0
29	4.454999923706055	0.0	0.0	0.0	0
29	4.455999851226807	0.0	0.0	0.0	0
29	4.46999979019165	0.0	0.0	0.0	0
29	4.47599983215332	0.0	0.0	0.0	0
29	4.47599983215332	0.0	0.0	0.0	0
29	4.492000102996826	0.0	0.0	0.0	0
29	4.492000102996826	0.0	0.0	0.0	0
29	4.506999969482422	0.0	0.0	0.0	0
29	4.513000011444092	0.0	0.0	0.0	0
29	4.513000011444092	0.0	0.0	0.0	0
29	4.5269999504089355	0.0	0.0	0.0	0
29	4.5320000648498535	0.0	0.0	0.0	0
29	4.5329999923706055	0.0	0.0	0.0	0
29	4.545000076293945	0.0	0.0	0.0	0
30	4.545000076293945	0.0	0.0	0.0	0
30	4.551000118255615	0.0	0.0	0.0	0
30	4.565000057220459	0.0	0.0	0.0	0
30	4.571000099182129	0.0	0.0	0.0	0
30	4.571000099182129	0.0	0.0	0.0	0
30	4.585000038146973	0.0	0.0	0.0	0
30	4.585000038146973	0.0	0.0	0.0	0
30	4.5980000495910645	0.0	0.0	0.0	0
30	4.605000019073486	0.0	0.0	0.0	0
30	4.605000019073486	0.0	0.0	0.0	0
30	4.61899995803833	0.0	0.0	0.0	0
30	4.625	0.0	0.0	0.0	0
30	4.625	0.0	0.0	0.0	0
30	4.640999794006348	0.0	0.0	0.0	0
30	4.646999835968018	0.0	0.0	0.0	0
31	4.6479997634887695	0.0	0.0	0.0	0
31	4.664999961853027	0.0	0.0	0.0	0
31	4.664999961853027	0.0	0.0	0.0	0
31	4.678999900817871	0.0	0.0	0.0	0
31	4.684999942779541	0.0	0.0	0.0	0
31	4.685999870300293	0.0	0.0	0.0	0
31	4.699999809265137	0.0	0.0	0.0	0
31	4.699999809265137	0.0	0.0	0.0	0
31	4.714000225067139	0.0	0.0	0.0	0
31	4.71999979019165	0.0	0.0	0.0	0
31	4.7210001945495605	0.0	0.0	0.0	0
31	4.735000133514404	0.0	0.0	0.0	0
31	4.741000175476074	0.0	0.0	0.0	0
31	4.742000102996826	0.0	0.0	0.0	0
32	4.75600004196167	0.0	0.0	0.0	0
32	4.760000228881836	0.0	0.0	0.0	0
32	4.77400016784668	0.0	0.0	0.0	0
32	4.7789998054504395	0.0	0.0	0.0	0
32	4.78000020980835	0.0	0.0	0.0	0
32	4.796000003814697	0.0	0.0	0.0	0
32	4.801000118255615	0.0	0.0	0.0	0
32	4.802000045776367	0.0	0.0	0.0	0
32	4.815999984741211	0.0	0.0	0.0	0
32	4.815999984741211	0.0	0.0	0.0	0
32	4.829999923706055	0.0	0.0	0.0	0
32	4.835999965667725	0.0	0.0	0.0	0
32	4.836999893188477	0.0	0.0	0.0	0
32	4.85099983215332	0.0	0.0	0.0	0
32	4.85699987411499	0.0	0.0	0.0	0
33	4.857999801635742	0.0	0.0	0.0	0
33	4.875999927520752	0.0	0.0	0.0	0
33	4.875999927520752	0.0	0.0	0.0	0
33	4.889999866485596	0.0	0.0	0.0	0
33	4.895999908447266	0.0	0.0	0.0	0
33	4.896999835968018	0.0	0.0	0.0	0
33	4.910999774932861	0.0	0.0	0.0	0
33	4.916999816894531	0.0	0.0	0.0	0
33	4.916999816894531	0.0	0.0	0.0	0
33	4.931000232696533	0.0	0.0	0.0	0
33	4.931000232696533	0.0	0.0	0.0	0
33	4.945000171661377	0.0	0.0	0.0	0
33	4.951000213623047	0.0	0.0	0.0	0
33	4.952000141143799	0.0	0.0	0.0	0
33	4.966000080108643	0.0	0.0	0.0	0
34	4.966000080108643	0.0	0.0	0.0	0
34	4.9720001220703125	0.0	0.0	0.0	0
34	4.98799991607666	0.0	0.0	0.0	0
34	4.99399995803833	0.0	0.0	0.0	0
34	4.99399995803833	0.0	0.0	0.0	0
34	5.008999824523926	0.0	0.0	0.0	0
34	5.008999824523926	0.0	0.0	0.0	0
34	5.0229997634887695	0.0	0.0	0.0	0
34	5.0289998054504395	0.0	0.0	0.0	0
34	5.03000020980835	0.0	0.0	0.0	0
34	5.044000148773193	0.0	0.0	0.0	0
34	5.044000148773193	0.0	0.0	0.0	0
34	5.058000087738037	0.0	0.0	0.0	0
34	5.064000129699707	0.0	0.0	0.0	0
35	5.065000057220459	0.0	0.0	0.0	0
35	5.081999778747559	0.0	0.0	0.0	0
35	5.081999778747559	0.0	0.0	0.0	0
35	5.0960001945495605	0.0	0.0	0.0	0
35	5.10099983215332	0.0	0.0	0.0	0
35	5.1020002365112305	0.0	0.0	0.0	0
35	5.113999843597412	0.0	0.0	0.0	0
35	5.119999885559082	0.0	0.0	0.0	0
35	5.119999885559082	0.0	0.0	0.0	0
35	5.133999824523926	0.0	0.0	0.0	0
35	5.140999794006348	0.0	0.0	0.0	0
35	5.140999794006348	0.0	0.0	0.0	0
35	5.15500020980835	0.0	0.0	0.0	0
35	5.15500020980835	0.0	0.0	0.0	0
35	5.169000148773193	0.0	0.0	0.0	0
36	5.172999858856201	0.0	0.0	0.0	0
36	5.177000045776367	0.0	0.0	0.0	0
36	5.190999984741211	0.0	0.0	0.0	0
36	5.196000099182129	0.0	0.0	0.0	0
36	5.197000026702881	0.0	0.0	0.0	0
36	5.2129998207092285	0.0	0.0	0.0	0
36	5.2179999351501465	0.0	0.0	0.0	0
36	5.218999862670898	0.0	0.0	0.0	0
36	5.232999801635742	0.0	0.0	0.0	0
36	5.234000205993652	0.0	0.0	0.0	0
36	5.248000144958496	0.0	0.0	0.0	0
36	5.254000186920166	0.0	0.0	0.0	0
36	5.254000186920166	0.0	0.0	0.0	0
36	5.26800012588501	0.0	0.0	0.0	0
37	5.26800012588501	0.0	0.0	0.0	0
37	5.2870001792907715	0.0	0.0	0.0	0
37	5.2870001792907715	0.0	0.0	0.0	0
37	5.301000118255615	0.0	0.0	0.0	0
37	5.307000160217285	0.0	0.0	0.0	0
37	5.308000087738037	0.0	0.0	0.0	0
37	5.322000026702881	0.0	0.0	0.0	0
37	5.328000068664551	0.0	0.0	0.0	0
37	5.328000068664551	0.0	0.0	0.0	0
37	5.3429999351501465	0.0	0.0	0.0	0
37	5.348999977111816	0.0	0.0	0.0	0
37	5.348999977111816	0.0	0.0	0.0	0
37	5.36299991607666	0.0	0.0	0.0	0
37	5.368000030517578	0.0	0.0	0.0	0
37	5.36899995803833	0.0	0.0	0.0	0
38	5.376999855041504	0.0	0.0	0.0	0
38	5.382999897003174	0.0	0.0	0.0	0
38	5.3979997634887695	0.0	0.0	0.0	0
38	5.4039998054504395	0.0	0.0	0.0	0
38	5.4039998054504395	0.0	0.0	0.0	0
38	5.418000221252441	0.0	0.0	0.0	0
38	5.422999858856201	0.0	0.0	0.0	0
38	5.423999786376953	0.0	0.0	0.0	0
38	5.439000129699707	0.0	0.0	0.0	0
38	5.446000099182129	0.0	0.0	0.0	0
38	5.446000099182129	0.0	0.0	0.0	0
38	5.460000038146973	0.0	0.0	0.0	0
38	5.460000038146973	0.0	0.0	0.0	0
38	5.473999977111816	0.0	0.0	0.0	0
38	5.480000019073486	0.0	0.0	0.0	0
39	5.480000019073486	0.0	0.0	0.0	0
39	5.497000217437744	0.0	0.0	0.0	0
39	5.497000217437744	0.0	0.0	0.0	0
39	5.513000011444092	0.0	0.0	0.0	0
39	5.513000011444092	0.0	0.0	0.0	0
39	5.526000022888184	0.0	0.0	0.0	0
39	5.5329999923706055	0.0	0.0	0.0	0
39	5.5329999923706055	0.0	0.0	0.0	0
39	5.546999931335449	0.0	0.0	0.0	0
39	5.552000045776367	0.0	0.0	0.0	0
39	5.552999973297119	0.0	0.0	0.0	0
39	5.565000057220459	0.0	0.0	0.0	0
39	5.571000099182129	0.0	0.0	0.0	0
39	5.571000099182129	0.0	0.0	0.0	0
39	5.585999965667725	0.0	0.0	0.0	0
40	5.589000225067139	0.0	0.0	0.0	0
