Íîìåğ ïàêåòà	Âğåìÿ	Øèğîòà	Äîëãîòà	Âûñîòà	fix GPS
4791	518956	nan	nan	nan	0
4792	519064	nan	nan	nan	0
4793	519172	nan	nan	nan	0
4794	519280	nan	nan	nan	0
4795	519388	nan	nan	nan	0
4796	519496	nan	nan	nan	0
4797	519604	nan	nan	nan	0
4798	519712	nan	nan	nan	0
4799	519820	nan	nan	nan	0
4800	519928	nan	nan	nan	0
4801	520036	nan	nan	nan	0
4802	520144	nan	nan	nan	0
4803	520252	nan	nan	nan	0
4805	520468	nan	nan	nan	0
4806	520576	nan	nan	nan	0
4808	520792	nan	nan	nan	0
4810	521008	nan	nan	nan	0
4811	521116	nan	nan	nan	0
4812	521224	nan	nan	nan	0
4813	521332	nan	nan	nan	0
4814	521440	nan	nan	nan	0
4815	521548	nan	nan	nan	0
4816	521656	nan	nan	nan	0
4817	521764	nan	nan	nan	0
4818	521872	nan	nan	nan	0
4819	521980	nan	nan	nan	0
4820	522088	nan	nan	nan	0
4821	522196	nan	nan	nan	0
4822	522304	nan	nan	nan	0
4823	522412	nan	nan	nan	0
4824	522520	nan	nan	nan	0
4825	522628	nan	nan	nan	0
4826	522736	nan	nan	nan	0
4827	522844	nan	nan	nan	0
4828	522952	nan	nan	nan	0
4829	523060	nan	nan	nan	0
4830	523168	nan	nan	nan	0
4831	523276	nan	nan	nan	0
4832	523384	nan	nan	nan	0
4833	523492	nan	nan	nan	0
4834	523600	nan	nan	nan	0
4835	523708	nan	nan	nan	0
4836	523816	nan	nan	nan	0
4837	523924	nan	nan	nan	0
4838	524032	nan	nan	nan	0
4839	524140	nan	nan	nan	0
4840	524248	nan	nan	nan	0
4842	524464	nan	nan	nan	0
4843	524572	nan	nan	nan	0
4844	524680	nan	nan	nan	0
4845	524788	nan	nan	nan	0
4846	524896	nan	nan	nan	0
4847	525004	nan	nan	nan	0
4848	525112	nan	nan	nan	0
4849	525220	nan	nan	nan	0
4850	525328	nan	nan	nan	0
4851	525436	nan	nan	nan	0
4852	525544	nan	nan	nan	0
4853	525652	nan	nan	nan	0
4854	525760	nan	nan	nan	0
4855	525868	nan	nan	nan	0
4856	525976	nan	nan	nan	0
4857	526084	nan	nan	nan	0
4858	526192	nan	nan	nan	0
4859	526300	nan	nan	nan	0
4860	526408	nan	nan	nan	0
4861	526516	nan	nan	nan	0
4862	526624	nan	nan	nan	0
4863	526732	nan	nan	nan	0
4864	526840	nan	nan	nan	0
4865	526948	nan	nan	nan	0
4866	527056	nan	nan	nan	0
4867	527164	nan	nan	nan	0
4868	527272	nan	nan	nan	0
4869	527380	nan	nan	nan	0
4870	527488	nan	nan	nan	0
4871	527596	nan	nan	nan	0
4872	527704	nan	nan	nan	0
4873	527812	nan	nan	nan	0
4874	527920	nan	nan	nan	0
4875	528028	nan	nan	nan	0
4876	528136	nan	nan	nan	0
4877	528244	nan	nan	nan	0
4878	528352	nan	nan	nan	0
4879	528460	nan	nan	nan	0
4880	528568	nan	nan	nan	0
4881	528676	nan	nan	nan	0
4882	528784	nan	nan	nan	0
4883	528892	nan	nan	nan	0
4884	529000	nan	nan	nan	0
4885	529108	nan	nan	nan	0
4886	529216	nan	nan	nan	0
4887	529324	nan	nan	nan	0
4888	529432	nan	nan	nan	0
4889	529540	nan	nan	nan	0
4890	529648	nan	nan	nan	0
4891	529756	nan	nan	nan	0
4892	529864	nan	nan	nan	0
4893	529972	nan	nan	nan	0
4894	530080	nan	nan	nan	0
4895	530188	nan	nan	nan	0
4896	530296	nan	nan	nan	0
4897	530404	nan	nan	nan	0
4898	530512	nan	nan	nan	0
4899	530620	nan	nan	nan	0
4900	530728	nan	nan	nan	0
4901	530836	nan	nan	nan	0
4902	530944	nan	nan	nan	0
4903	531052	nan	nan	nan	0
4904	531160	nan	nan	nan	0
4905	531268	nan	nan	nan	0
4906	531376	nan	nan	nan	0
4907	531484	nan	nan	nan	0
4908	531592	nan	nan	nan	0
4909	531700	nan	nan	nan	0
4911	531916	nan	nan	nan	0
4912	532024	nan	nan	nan	0
4913	532132	nan	nan	nan	0
4914	532240	nan	nan	nan	0
4915	532348	nan	nan	nan	0
4916	532456	nan	nan	nan	0
4917	532564	nan	nan	nan	0
4918	532672	nan	nan	nan	0
4919	532780	nan	nan	nan	0
4920	532888	nan	nan	nan	0
4921	532996	nan	nan	nan	0
4922	533104	nan	nan	nan	0
4923	533212	nan	nan	nan	0
4924	533320	nan	nan	nan	0
4925	533428	nan	nan	nan	0
4926	533536	nan	nan	nan	0
4927	533644	nan	nan	nan	0
4928	533752	nan	nan	nan	0
4929	533860	nan	nan	nan	0
4930	533968	nan	nan	nan	0
4931	534076	nan	nan	nan	0
4932	534184	nan	nan	nan	0
4933	534292	nan	nan	nan	0
4934	534400	nan	nan	nan	0
4935	534508	nan	nan	nan	0
4936	534616	nan	nan	nan	0
4937	534724	nan	nan	nan	0
4938	534832	nan	nan	nan	0
4939	534940	nan	nan	nan	0
4940	535048	nan	nan	nan	0
4941	535156	nan	nan	nan	0
4942	535264	nan	nan	nan	0
4943	535372	nan	nan	nan	0
4944	535480	nan	nan	nan	0
4945	535588	nan	nan	nan	0
4946	535696	nan	nan	nan	0
4947	535804	nan	nan	nan	0
4948	535912	nan	nan	nan	0
4949	536020	nan	nan	nan	0
4950	536128	nan	nan	nan	0
4951	536236	nan	nan	nan	0
4952	536344	nan	nan	nan	0
4953	536452	nan	nan	nan	0
4954	536560	nan	nan	nan	0
4955	536668	nan	nan	nan	0
4956	536776	nan	nan	nan	0
4957	536884	nan	nan	nan	0
4958	536992	nan	nan	nan	0
4959	537100	nan	nan	nan	0
4960	537208	nan	nan	nan	0
4961	537316	nan	nan	nan	0
4962	537424	nan	nan	nan	0
4963	537532	nan	nan	nan	0
4964	537640	nan	nan	nan	0
4965	537748	nan	nan	nan	0
4966	537856	nan	nan	nan	0
4967	537964	nan	nan	nan	0
4968	538072	nan	nan	nan	0
4969	538180	nan	nan	nan	0
4970	538288	nan	nan	nan	0
4971	538396	nan	nan	nan	0
4972	538504	nan	nan	nan	0
4973	538612	nan	nan	nan	0
4974	538720	nan	nan	nan	0
4975	538828	nan	nan	nan	0
4976	538936	nan	nan	nan	0
4977	539044	nan	nan	nan	0
4978	539152	nan	nan	nan	0
4979	539260	nan	nan	nan	0
4980	539368	nan	nan	nan	0
4981	539476	nan	nan	nan	0
4982	539584	nan	nan	nan	0
4983	539692	nan	nan	nan	0
4984	539800	nan	nan	nan	0
4985	539908	nan	nan	nan	0
4986	540016	nan	nan	nan	0
4987	540124	nan	nan	nan	0
4988	540232	nan	nan	nan	0
4989	540340	nan	nan	nan	0
4990	540448	nan	nan	nan	0
4991	540556	nan	nan	nan	0
4992	540664	nan	nan	nan	0
4993	540772	nan	nan	nan	0
4994	540880	nan	nan	nan	0
4995	540988	nan	nan	nan	0
4996	541096	nan	nan	nan	0
4997	541204	nan	nan	nan	0
4998	541312	nan	nan	nan	0
4999	541420	nan	nan	nan	0
5000	541528	nan	nan	nan	0
5001	541636	nan	nan	nan	0
5002	541744	nan	nan	nan	0
5003	541852	nan	nan	nan	0
5004	541960	nan	nan	nan	0
5005	542068	nan	nan	nan	0
5006	542176	nan	nan	nan	0
5007	542284	nan	nan	nan	0
5008	542392	nan	nan	nan	0
5009	542500	nan	nan	nan	0
5010	542608	nan	nan	nan	0
5011	542716	nan	nan	nan	0
5012	542824	nan	nan	nan	0
5013	542932	nan	nan	nan	0
5014	543040	nan	nan	nan	0
5015	543148	nan	nan	nan	0
5016	543256	nan	nan	nan	0
5017	543364	nan	nan	nan	0
5018	543472	nan	nan	nan	0
5019	543580	nan	nan	nan	0
5020	543688	nan	nan	nan	0
5021	543796	nan	nan	nan	0
5022	543904	nan	nan	nan	0
5023	544012	nan	nan	nan	0
5024	544120	nan	nan	nan	0
5025	544228	nan	nan	nan	0
5026	544336	nan	nan	nan	0
5027	544444	nan	nan	nan	0
5028	544552	nan	nan	nan	0
5029	544660	nan	nan	nan	0
5030	544768	nan	nan	nan	0
5031	544876	nan	nan	nan	0
5032	544984	nan	nan	nan	0
5033	545092	nan	nan	nan	0
5034	545200	nan	nan	nan	0
5035	545308	nan	nan	nan	0
5036	545416	nan	nan	nan	0
5037	545524	nan	nan	nan	0
5038	545632	nan	nan	nan	0
5039	545740	nan	nan	nan	0
5040	545848	nan	nan	nan	0
5041	545956	nan	nan	nan	0
5042	546064	nan	nan	nan	0
5043	546172	nan	nan	nan	0
5044	546280	nan	nan	nan	0
5045	546388	nan	nan	nan	0
5046	546496	nan	nan	nan	0
5047	546604	nan	nan	nan	0
5048	546712	nan	nan	nan	0
5049	546820	nan	nan	nan	0
5050	546928	nan	nan	nan	0
5051	547036	nan	nan	nan	0
5052	547144	nan	nan	nan	0
5053	547252	nan	nan	nan	0
5054	547360	nan	nan	nan	0
5055	547468	nan	nan	nan	0
5056	547576	nan	nan	nan	0
5057	547684	nan	nan	nan	0
5058	547792	nan	nan	nan	0
5059	547900	nan	nan	nan	0
5060	548008	nan	nan	nan	0
5061	548116	nan	nan	nan	0
5062	548224	nan	nan	nan	0
5063	548332	nan	nan	nan	0
5064	548440	nan	nan	nan	0
5065	548548	nan	nan	nan	0
5066	548656	nan	nan	nan	0
5067	548764	nan	nan	nan	0
5068	548872	nan	nan	nan	0
5069	548980	nan	nan	nan	0
5070	549088	nan	nan	nan	0
5071	549196	nan	nan	nan	0
5072	549304	nan	nan	nan	0
5073	549412	nan	nan	nan	0
5074	549520	nan	nan	nan	0
5075	549628	nan	nan	nan	0
5076	549736	nan	nan	nan	0
5077	549844	nan	nan	nan	0
5078	549952	nan	nan	nan	0
5079	550060	nan	nan	nan	0
5080	550168	nan	nan	nan	0
5081	550276	nan	nan	nan	0
5082	550384	nan	nan	nan	0
5083	550492	nan	nan	nan	0
5084	550600	nan	nan	nan	0
5085	550708	nan	nan	nan	0
5086	550816	nan	nan	nan	0
5087	550924	nan	nan	nan	0
5088	551032	nan	nan	nan	0
5089	551140	nan	nan	nan	0
5090	551248	nan	nan	nan	0
5091	551356	nan	nan	nan	0
5092	551464	nan	nan	nan	0
5093	551572	nan	nan	nan	0
5094	551680	nan	nan	nan	0
5095	551788	nan	nan	nan	0
5096	551896	nan	nan	nan	0
5097	552004	nan	nan	nan	0
5098	552112	nan	nan	nan	0
5099	552220	nan	nan	nan	0
5100	552328	nan	nan	nan	0
5101	552436	nan	nan	nan	0
5102	552544	nan	nan	nan	0
5103	552652	nan	nan	nan	0
5104	552760	nan	nan	nan	0
5105	552868	nan	nan	nan	0
5106	552976	nan	nan	nan	0
5107	553084	nan	nan	nan	0
5108	553192	nan	nan	nan	0
5109	553300	nan	nan	nan	0
5110	553408	nan	nan	nan	0
5111	553516	nan	nan	nan	0
5112	553624	nan	nan	nan	0
5113	553732	nan	nan	nan	0
5114	553840	nan	nan	nan	0
5115	553948	nan	nan	nan	0
5116	554056	nan	nan	nan	0
5117	554164	nan	nan	nan	0
5118	554272	nan	nan	nan	0
5119	554380	nan	nan	nan	0
5120	554488	nan	nan	nan	0
5121	554596	nan	nan	nan	0
5122	554704	nan	nan	nan	0
5123	554812	nan	nan	nan	0
5124	554920	nan	nan	nan	0
5125	555028	nan	nan	nan	0
5126	555136	nan	nan	nan	0
