Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
42727	660541	37	-14	2023	7	-23	-24	-499	200	173	11521
42728	660556	36	-7	2024	6	-22	-24	-501	197	176	11521
42729	660571	34	-14	2025	6	-22	-25	-507	197	179	11521
42730	660586	37	-13	2023	7	-22	-24	-502	202	182	11521
42731	660604	38	-16	2026	6	-22	-24	-499	190	163	11521
42732	660619	33	-12	2020	7	-22	-23	-492	199	170	11521
42733	660634	38	-15	2017	8	-22	-24	-503	202	176	11521
42734	660649	42	-18	2024	7	-22	-24	-496	197	167	11521
42735	660664	36	-7	2029	6	-22	-24	-510	194	171	11521
42736	660679	36	-8	2024	7	-21	-24	-501	193	166	11521
42737	660694	46	-15	2028	7	-21	-24	-495	201	160	11521
42738	660712	34	-19	2028	5	-21	-24	-499	200	158	11521
42739	660727	32	-10	2026	7	-20	-23	-510	194	155	11521
42740	660742	37	-13	2021	7	-22	-23	-501	191	161	11521
42741	660757	42	-12	2028	6	-21	-23	-499	194	170	11521
42742	660772	35	-15	2017	6	-21	-24	-503	203	173	11521
42743	660787	38	-17	2024	6	-21	-24	-494	197	173	11521
42744	660802	39	-5	2029	7	-21	-25	-486	201	157	11521
42745	660820	35	-17	2022	8	-22	-25	-500	199	180	11521
42746	660835	41	-14	2025	7	-22	-25	-502	199	166	11521
42747	660850	44	-12	2023	6	-23	-24	-502	200	172	11521
42748	660865	31	-16	2025	6	-21	-24	-506	199	168	11521
42749	660880	42	-7	2019	6	-23	-25	-506	204	163	11521
42750	660895	37	-9	2017	7	-21	-23	-504	192	157	11521
42751	660910	39	-12	2027	5	-22	-24	-505	201	167	11521
42752	660928	38	-7	2031	7	-21	-24	-509	200	166	11521
42753	660943	38	-11	2024	7	-22	-23	-492	189	166	11521
42754	660958	39	-12	2030	6	-21	-25	-495	198	167	11521
42755	660973	36	-15	2021	5	-22	-24	-491	203	168	11521
42756	660988	34	-10	2024	5	-21	-23	-492	197	165	11521
42757	661003	42	-7	2033	6	-21	-24	-499	200	164	11521
42758	661018	35	-9	2028	8	-20	-24	-495	194	158	11521
42759	661036	43	-6	2023	6	-21	-25	-492	202	166	11521
42760	661051	32	-12	2025	7	-23	-24	-497	200	174	11521
42761	661066	39	-8	2019	8	-22	-23	-495	196	168	11521
42762	661081	35	-11	2025	5	-22	-24	-496	200	166	11521
42763	661096	30	-13	2019	5	-22	-24	-495	195	177	11521
42764	661111	37	-8	2025	8	-22	-23	-501	185	177	11521
42765	661126	36	-15	2019	7	-22	-23	-495	191	176	11521
42766	661144	37	-6	2026	7	-22	-25	-501	197	174	11521
42767	661159	36	-11	2017	8	-24	-23	-500	194	165	11521
42768	661174	41	-8	2017	7	-24	-24	-498	194	168	11521
42769	661189	39	-6	2031	6	-23	-25	-492	202	165	11521
42770	661204	40	-8	2031	6	-22	-24	-498	201	160	11521
42771	661219	42	-13	2026	8	-23	-23	-497	197	157	11521
42772	661234	33	-12	2020	7	-22	-23	-490	195	159	11521
42773	661252	38	-20	2025	7	-22	-23	-498	202	164	11521
42774	661267	38	-17	2026	7	-23	-24	-490	205	170	11521
42775	661282	36	-11	2024	7	-24	-24	-494	199	160	11521
42776	661297	38	-13	2025	6	-22	-26	-489	203	166	11521
42777	661312	40	-12	2022	6	-23	-24	-496	201	165	11521
42778	661327	36	-14	2020	8	-23	-25	-494	196	159	11521
42779	661342	40	-11	2022	7	-23	-24	-493	197	160	11521
42780	661360	37	-8	2025	6	-22	-24	-492	202	162	11521
42781	661375	37	-16	2025	7	-22	-23	-491	202	161	11521
42782	661390	37	-11	2026	7	-21	-23	-505	199	169	11521
42783	661405	31	-10	2024	8	-22	-24	-495	199	169	11521
42784	661420	36	-8	2031	6	-22	-23	-498	192	166	11521
42785	661435	37	-7	2023	6	-22	-24	-498	201	168	11521
42786	661450	37	-24	2024	6	-22	-24	-504	195	171	11521
42787	661468	38	-14	2024	6	-22	-24	-499	194	166	11521
42788	661483	37	-4	2027	7	-22	-24	-494	191	175	11521
42789	661498	39	-14	2025	6	-22	-24	-493	202	162	11521
42790	661513	41	-1	2026	5	-21	-23	-493	203	172	11521
42791	661528	33	-11	2026	6	-22	-24	-496	199	170	11521
42792	661543	34	-11	2024	6	-21	-24	-508	190	161	11521
42793	661558	28	-15	2027	6	-23	-25	-502	195	177	11521
42794	661576	34	-7	2029	7	-21	-24	-497	194	165	11521
42795	661591	34	-17	2021	6	-22	-24	-514	191	187	11521
42796	661606	32	-9	2025	8	-23	-25	-503	190	177	11521
42797	661621	42	-15	2025	7	-21	-24	-508	197	178	11521
42798	661636	37	-11	2030	5	-23	-24	-508	205	173	11521
42799	661651	35	-13	2022	5	-22	-23	-499	202	171	11521
42800	661666	33	-7	2022	7	-23	-23	-500	202	171	11521
42801	661684	31	-17	2023	8	-23	-23	-505	197	178	11521
42802	661699	38	-15	2022	7	-22	-23	-499	203	166	11521
42803	661714	43	-11	2025	7	-22	-24	-508	207	170	11521
42804	661729	38	-10	2025	7	-23	-24	-503	201	162	11521
42805	661744	41	-14	2024	7	-23	-24	-494	200	179	11521
42806	661759	33	-11	2024	6	-22	-24	-502	199	171	11521
42807	661774	43	-10	2023	8	-21	-25	-495	199	167	11521
42808	661792	39	-12	2020	7	-23	-25	-508	209	162	11521
42809	661807	31	-18	2019	7	-20	-24	-496	200	162	11521
42810	661822	35	-13	2018	8	-21	-24	-501	201	156	11521
42811	661837	34	-11	2020	6	-20	-23	-496	198	175	11521
42812	661852	33	-19	2017	7	-22	-25	-506	192	165	11521
42813	661867	39	-10	2027	6	-22	-24	-504	206	163	11521
42814	661882	39	-6	2025	7	-21	-24	-504	199	169	11521
42815	661900	32	-16	2028	6	-21	-25	-503	197	170	11521
42816	661915	39	-12	2025	5	-22	-24	-499	197	156	11521
42817	661930	40	-10	2023	6	-20	-25	-506	195	171	11521
42818	661945	38	-18	2021	7	-22	-24	-507	200	169	11521
42819	661960	39	-10	2017	7	-22	-24	-500	198	164	11521
42820	661975	36	-12	2026	5	-23	-24	-500	196	163	11521
42821	661990	40	-12	2026	7	-22	-24	-498	194	172	11521
42822	662008	36	-15	2026	7	-22	-25	-502	198	168	11521
42823	662023	33	-11	2019	7	-24	-24	-502	191	166	11521
42824	662038	31	-9	2025	7	-22	-24	-498	186	164	11521
42825	662053	29	-18	2023	6	-23	-24	-496	196	167	11521
42826	662068	38	-13	2021	6	-21	-24	-496	198	170	11521
42827	662083	37	-9	2023	6	-23	-25	-497	195	159	11521
42828	662098	33	-14	2022	7	-21	-24	-504	194	170	11521
42829	662116	45	-18	2018	7	-22	-24	-515	190	171	11521
42830	662131	35	-16	2011	7	-23	-23	-506	198	166	11521
42831	662146	44	-18	2022	6	-22	-22	-501	197	177	11521
42832	662161	37	-14	2024	6	-22	-23	-501	200	178	11521
42833	662176	31	-20	2020	8	-21	-24	-508	200	168	11521
42834	662191	30	-14	2026	7	-21	-24	-498	197	176	11521
42835	662206	36	-12	2022	8	-21	-24	-492	190	176	11521
42836	662224	33	-11	2025	7	-22	-23	-497	194	182	11521
42837	662239	34	-15	2019	6	-21	-23	-500	197	168	11521
42838	662254	44	-11	2027	8	-21	-24	-520	196	163	11521
42839	662269	36	-10	2018	7	-21	-24	-501	198	168	11521
42840	662284	45	-15	2018	5	-22	-24	-496	196	166	11521
42841	662299	40	-10	2020	6	-22	-24	-496	198	160	11521
42842	662314	28	-14	2029	7	-21	-24	-497	202	168	11521
42843	662332	41	-7	2028	9	-22	-23	-502	203	154	11521
42844	662347	40	-6	2029	6	-23	-25	-499	209	161	11521
42845	662362	43	-13	2023	7	-22	-24	-497	200	165	11521
42846	662377	42	-15	2022	8	-22	-24	-495	201	160	11521
42847	662392	33	-11	2022	6	-23	-25	-508	188	172	11521
42848	662407	41	-17	2027	7	-23	-24	-488	194	164	11521
42849	662422	33	-13	2028	7	-22	-24	-489	200	164	11521
42850	662440	44	-13	2030	6	-23	-25	-496	198	169	11521
42851	662455	39	-18	2025	5	-23	-24	-497	197	163	11521
42852	662470	39	-16	2027	7	-21	-23	-487	202	168	11521
42853	662485	32	-14	2020	8	-21	-24	-496	202	157	11521
42854	662500	33	-11	2032	5	-22	-23	-496	203	167	11521
42855	662515	34	-8	2029	6	-22	-23	-496	199	157	11521
42856	662530	38	-13	2019	8	-22	-24	-490	203	151	11521
42857	662548	35	-11	2024	7	-21	-24	-499	198	164	11521
42858	662563	31	-13	2018	7	-23	-24	-497	203	159	11521
42859	662578	42	-6	2024	7	-21	-25	-496	199	162	11521
42860	662593	42	-15	2029	7	-20	-25	-499	194	162	11521
42861	662608	38	-10	2019	5	-22	-25	-489	194	163	11521
42862	662623	36	-12	2025	7	-21	-24	-494	197	163	11521
42863	662638	38	-8	2023	7	-21	-25	-494	201	167	11521
42864	662656	30	-11	2026	7	-22	-23	-509	205	163	11521
42865	662671	39	-14	2021	8	-22	-25	-495	195	164	11521
42866	662686	37	-8	2020	7	-21	-25	-495	202	169	11521
42867	662701	49	-17	2020	8	-22	-24	-494	198	166	11521
42868	662716	34	-14	2021	6	-22	-25	-501	194	166	11521
42869	662731	35	-12	2018	7	-22	-25	-505	201	158	11521
42870	662746	32	-11	2020	8	-22	-25	-505	201	165	11521
42871	662764	35	-10	2022	7	-23	-25	-489	205	166	11521
42872	662779	35	-23	2017	7	-22	-25	-497	198	168	11521
42873	662794	35	-9	2031	8	-21	-26	-496	194	170	11521
42874	662809	36	-10	2021	7	-22	-25	-503	194	170	11521
42875	662824	37	-15	2025	5	-21	-26	-503	190	164	11521
42876	662839	34	-14	2023	7	-22	-24	-502	203	169	11521
42877	662854	36	-9	2026	6	-22	-24	-495	201	158	11521
42878	662872	35	-6	2035	7	-21	-26	-497	205	165	11521
42879	662887	42	-2	2022	8	-22	-25	-498	207	172	11521
42880	662902	39	-15	2027	6	-22	-26	-492	203	152	11521
42881	662917	36	-17	2024	6	-22	-24	-502	204	165	11521
42882	662932	35	-12	2018	7	-21	-24	-500	200	167	11521
42883	662947	39	-12	2021	8	-22	-24	-506	200	161	11521
42884	662962	34	-17	2018	7	-21	-24	-503	195	169	11521
42885	662980	31	-17	2021	7	-21	-24	-513	197	165	11521
42886	662995	37	-10	2021	7	-23	-25	-505	201	160	11521
42887	663010	44	-11	2028	5	-22	-24	-504	205	161	11521
42888	663025	45	-14	2020	7	-21	-24	-496	200	170	11521
42889	663040	38	-18	2017	7	-23	-24	-495	196	169	11521
42890	663055	37	-17	2027	8	-23	-24	-503	202	164	11521
42891	663070	37	-13	2017	6	-22	-24	-508	201	161	11521
42892	663088	36	-15	2021	7	-22	-23	-502	196	164	11521
42893	663103	35	-13	2024	8	-23	-23	-509	203	167	11521
42894	663118	40	-7	2025	6	-22	-24	-519	195	180	11521
42895	663133	29	-13	2027	7	-23	-24	-508	192	159	11521
42896	663148	28	-13	2027	9	-23	-25	-505	200	170	11521
42897	663163	39	-16	2026	7	-23	-25	-509	188	169	11521
42898	663178	37	-15	2028	5	-22	-24	-496	197	181	11521
42899	663196	36	-14	2024	6	-22	-24	-499	198	166	11521
42900	663211	40	-9	2022	6	-22	-24	-490	193	174	11521
42901	663226	30	-4	2037	7	-22	-24	-493	202	166	11521
42902	663241	37	-4	2026	7	-22	-23	-506	198	174	11521
42903	663256	40	-11	2024	7	-22	-23	-513	200	170	11521
42904	663271	35	-8	2025	5	-21	-24	-502	203	163	11521
42905	663286	37	-12	2027	7	-21	-24	-498	192	159	11521
42906	663304	35	-8	2023	8	-20	-24	-501	202	165	11521
42907	663319	34	-12	2017	7	-21	-23	-502	201	171	11521
42908	663334	34	-14	2023	6	-21	-23	-511	197	175	11521
42909	663349	36	-11	2024	6	-22	-24	-500	198	169	11521
42910	663364	38	-13	2021	8	-20	-24	-496	199	172	11521
42911	663379	36	-8	2023	7	-22	-24	-503	197	155	11521
42912	663394	35	-11	2017	7	-21	-24	-501	202	157	11521
42913	663412	40	-14	2023	7	-22	-24	-501	198	165	11521
42914	663427	32	-17	2023	7	-22	-24	-504	204	165	11521
42915	663442	35	-7	2027	6	-23	-26	-504	199	167	11521
42916	663457	32	-10	2024	5	-23	-24	-506	206	168	11521
42917	663472	44	-10	2028	7	-22	-24	-505	198	165	11521
42918	663487	36	-14	2026	8	-22	-25	-507	208	173	11521
42919	663502	31	-19	2022	7	-22	-24	-503	203	162	11521
42920	663520	31	-15	2026	7	-21	-24	-508	208	163	11521
42921	663535	39	-11	2023	8	-22	-23	-506	206	176	11521
42922	663550	36	-14	2022	5	-21	-24	-496	200	173	11521
42923	663565	41	-17	2028	7	-21	-25	-506	204	169	11521
42924	663580	36	-16	2029	6	-22	-24	-499	203	173	11521
42925	663595	34	-12	2022	8	-21	-23	-504	203	164	11521
42926	663610	39	-16	2026	7	-21	-24	-498	201	173	11521
42927	663628	40	-15	2026	6	-21	-23	-504	197	169	11521
42928	663643	44	-15	2024	6	-21	-23	-508	195	180	11521
42929	663658	42	-16	2024	7	-23	-23	-507	199	175	11521
42930	663673	39	-5	2026	7	-21	-24	-507	195	180	11521
42931	663688	38	-5	2025	7	-22	-24	-496	204	160	11521
42932	663703	40	-10	2023	7	-23	-24	-505	204	165	11521
42933	663718	42	-12	2024	7	-21	-23	-499	215	165	11521
42934	663736	37	-6	2028	5	-21	-25	-497	208	166	11521
42935	663751	33	-13	2024	7	-21	-24	-507	194	168	11521
42936	663766	35	-13	2018	6	-22	-23	-509	200	164	11521
42937	663781	34	-20	2023	6	-22	-24	-516	198	165	11521
42938	663796	41	-15	2030	7	-21	-23	-509	200	176	11521
42939	663811	38	-11	2017	8	-23	-24	-500	192	166	11521
42940	663826	38	-21	2030	7	-23	-23	-504	196	171	11521
42941	663844	43	-11	2022	6	-22	-25	-510	198	164	11521
42942	663859	34	-8	2026	6	-21	-23	-501	204	163	11521
42943	663874	31	-11	2023	7	-21	-24	-499	198	152	11521
42944	663889	35	-6	2034	6	-21	-25	-501	204	164	11521
42945	663904	37	-10	2021	5	-22	-24	-500	198	168	11521
42946	663919	32	-10	2030	8	-22	-25	-510	200	166	11521
42947	663934	38	-6	2029	6	-21	-25	-503	202	156	11521
42948	663952	44	-12	2026	7	-20	-24	-506	196	161	11521
42949	663967	32	-19	2016	7	-21	-23	-504	196	171	11521
42950	663982	42	-14	2029	6	-21	-24	-509	203	158	11521
42951	663997	34	-11	2025	6	-22	-25	-497	191	156	11521
42952	664012	41	-11	2029	6	-21	-24	-493	201	164	11521
42953	664027	35	-12	2019	6	-22	-23	-499	200	167	11521
42954	664042	35	-9	2030	6	-22	-25	-499	198	169	11521
42955	664060	39	-19	2031	6	-21	-24	-498	196	161	11521
42956	664075	37	-15	2022	7	-21	-25	-500	196	155	11521
42957	664090	34	-15	2026	7	-22	-24	-499	197	162	11521
42958	664105	36	-16	2031	6	-22	-24	-505	201	156	11521
42959	664120	31	-16	2018	7	-23	-24	-511	197	161	11521
42960	664135	42	-12	2022	7	-23	-24	-504	201	162	11521
42961	664150	43	-5	2032	8	-22	-23	-498	209	154	11521
42962	664168	30	-11	2024	7	-23	-24	-505	195	162	11521
42963	664183	39	-13	2023	6	-22	-23	-511	199	151	11521
42964	664198	46	-14	2022	7	-22	-25	-501	199	159	11521
42965	664213	37	-13	2022	6	-22	-24	-494	197	164	11521
42966	664228	29	-14	2028	6	-23	-23	-512	200	167	11521
42967	664243	34	-15	2018	7	-23	-23	-505	198	164	11521
42968	664258	36	-11	2022	6	-22	-23	-504	195	175	11521
42969	664276	43	-5	2022	5	-22	-24	-505	197	169	11521
42970	664291	34	-13	2023	6	-21	-24	-499	198	178	11521
42971	664306	32	-14	2024	7	-22	-23	-503	190	156	11521
42972	664321	32	-11	2018	6	-22	-24	-501	194	159	11521
42973	664336	38	-8	2023	5	-21	-24	-516	200	166	11521
42974	664351	38	-11	2022	6	-21	-23	-512	203	165	11521
42975	664366	36	-13	2021	8	-20	-23	-503	198	172	11521
42976	664384	39	-6	2031	6	-22	-25	-510	197	167	11521
42977	664399	30	-11	2019	5	-21	-24	-499	197	164	11521
42978	664414	36	-13	2024	7	-23	-23	-501	200	164	11521
42979	664429	35	-10	2026	6	-21	-23	-501	202	174	11521
42980	664444	42	-12	2027	7	-22	-23	-505	200	173	11521
42981	664459	37	-14	2021	8	-22	-24	-505	199	161	11521
42982	664474	35	-14	2026	7	-22	-25	-501	199	161	11521
42983	664492	37	-15	2022	7	-21	-24	-503	202	170	11521
42984	664507	33	-15	2018	6	-22	-24	-512	198	174	11521
42985	664522	46	-10	2032	8	-21	-24	-498	194	169	11521
42986	664537	35	-8	2029	5	-21	-23	-499	200	160	11521
42987	664552	40	-7	2019	6	-22	-24	-501	187	167	11521
42988	664567	35	-11	2016	5	-22	-24	-501	195	168	11521
42989	664582	44	-10	2029	7	-22	-24	-492	204	155	11521
42990	664600	37	-21	2025	7	-21	-25	-500	194	165	11521
42991	664615	32	-15	2016	6	-21	-25	-494	203	171	11521
42992	664630	38	-4	2027	5	-21	-26	-497	201	172	11521
42993	664645	38	-1	2024	7	-21	-24	-512	213	160	11521
42994	664660	40	-18	2022	6	-21	-23	-496	209	165	11521
42995	664675	32	-15	2024	6	-21	-24	-502	206	171	11521
42996	664690	40	-6	2023	6	-22	-24	-503	206	167	11521
42997	664708	40	-10	2023	8	-22	-23	-512	210	152	11521
42998	664723	32	-11	2023	6	-22	-23	-495	200	165	11521
42999	664738	42	-13	2022	6	-22	-23	-504	197	166	11521
43000	664753	46	-14	2029	6	-22	-24	-501	197	164	11521
43001	664768	34	-10	2027	7	-22	-23	-496	206	170	11521
43002	664783	35	-9	2024	7	-23	-23	-505	203	170	11521
43003	664798	35	-11	2020	6	-22	-25	-498	198	170	11521
43004	664816	42	-16	2022	5	-22	-23	-498	200	165	11521
43005	664831	32	-14	2018	7	-22	-24	-501	203	169	11521
43006	664846	38	-21	2021	8	-22	-24	-503	203	177	11521
43007	664861	43	-6	2024	8	-21	-25	-489	207	178	11521
43008	664876	43	-12	2023	7	-22	-23	-498	205	165	11521
43009	664891	34	-7	2027	6	-22	-24	-493	196	176	11521
43010	664906	30	-17	2023	5	-22	-24	-503	206	166	11521
43011	664924	37	-9	2026	7	-21	-24	-501	197	164	11521
43012	664939	36	-10	2019	7	-22	-24	-503	203	169	11521
43013	664954	37	-4	2023	6	-21	-24	-503	206	162	11521
43014	664969	28	-12	2033	7	-20	-23	-498	202	173	11521
43015	664984	38	-10	2026	7	-21	-23	-495	203	174	11521
43016	664999	35	-13	2023	6	-21	-24	-502	199	171	11521
43017	665014	41	-19	2024	5	-21	-24	-492	207	175	11521
43018	665032	38	-11	2022	7	-22	-25	-503	205	171	11521
43019	665047	44	-17	2028	7	-22	-24	-495	193	164	11521
43020	665062	34	-8	2028	7	-21	-23	-502	200	165	11521
43021	665077	34	-13	2024	6	-22	-24	-495	196	160	11521
43022	665092	37	-12	2020	8	-21	-24	-494	200	180	11521
43023	665107	33	-10	2032	7	-22	-23	-502	196	166	11521
43024	665122	31	-13	2022	6	-23	-23	-496	201	163	11521
43025	665140	34	-13	2023	6	-22	-24	-501	195	161	11521
43026	665155	36	-12	2023	7	-22	-23	-505	196	171	11521
43027	665170	46	-14	2021	6	-23	-24	-513	196	171	11521
43028	665185	34	-10	2024	6	-21	-24	-496	201	169	11521
43029	665200	43	-10	2021	7	-23	-24	-498	201	169	11521
43030	665215	35	-13	2015	7	-23	-25	-503	204	161	11521
43031	665230	37	-7	2023	7	-22	-25	-511	201	174	11521
43032	665248	40	-10	2024	6	-22	-24	-501	206	177	11521
43033	665263	44	-11	2034	8	-22	-24	-506	195	167	11521
43034	665278	39	-11	2034	6	-23	-24	-502	207	179	11521
43035	665293	36	-11	2018	6	-21	-24	-499	195	169	11521
43036	665308	44	-3	2029	7	-21	-24	-505	200	181	11521
43037	665323	46	-17	2030	7	-20	-24	-500	195	177	11521
43038	665338	39	-7	2030	7	-22	-24	-503	197	175	11521
43039	665356	40	-3	2021	5	-21	-24	-508	198	179	11521
43040	665371	38	-9	2018	7	-21	-24	-508	197	177	11521
43041	665386	34	-7	2025	6	-21	-23	-495	189	173	11521
43042	665401	29	-9	2022	6	-23	-24	-500	194	174	11521
43043	665416	37	-10	2024	7	-22	-24	-502	193	184	11521
43044	665431	37	-17	2024	7	-22	-25	-505	199	172	11521
43045	665446	35	-13	2017	7	-23	-25	-501	192	177	11521
43046	665464	41	-12	2025	7	-22	-24	-501	194	166	11521
43047	665479	42	2	2025	9	-23	-24	-506	198	167	11521
43048	665494	46	-21	2023	8	-23	-24	-502	194	173	11521
43049	665509	32	-7	2028	7	-22	-24	-500	195	168	11521
43050	665524	34	-11	2026	8	-22	-24	-500	190	170	11521
43051	665539	43	-15	2023	7	-23	-23	-505	194	173	11521
43052	665554	41	-19	2027	6	-22	-24	-503	199	175	11521
43053	665572	42	-15	2018	6	-23	-25	-518	196	161	11521
43054	665587	38	-10	2024	7	-23	-24	-502	200	172	11521
43055	665602	38	-14	2023	7	-23	-24	-502	203	167	11521
43056	665617	40	-21	2022	8	-23	-24	-510	191	168	11521
43057	665632	36	-17	2024	7	-22	-24	-521	201	155	11521
43058	665647	34	-15	2022	6	-22	-23	-505	202	165	11521
43059	665662	35	-9	2023	5	-23	-24	-512	203	166	11521
43060	665680	38	-5	2032	8	-22	-24	-510	198	173	11521
43061	665695	41	-7	2027	7	-22	-24	-521	198	173	11521
43062	665710	38	-14	2026	7	-22	-25	-518	194	151	11521
43063	665725	33	-11	2025	7	-23	-24	-502	192	165	11521
43064	665740	34	-13	2022	7	-21	-24	-502	196	158	11521
43065	665755	36	-9	2026	6	-22	-25	-507	196	158	11521
43066	665770	35	-14	2018	7	-22	-23	-497	197	160	11521
43067	665788	37	-9	2026	7	-23	-25	-498	195	174	11521
43068	665803	33	-18	2019	6	-23	-24	-499	196	163	11521
43069	665818	41	-19	2023	7	-22	-24	-497	196	166	11521
43070	665833	42	-8	2031	8	-21	-24	-513	195	168	11521
43071	665848	34	-7	2024	7	-21	-23	-508	192	169	11521
43072	665863	32	-10	2024	7	-21	-24	-497	195	167	11521
43073	665878	35	-11	2020	6	-22	-24	-511	198	164	11521
43075	665911	27	-12	2018	8	-21	-24	-506	208	164	11521
43076	665926	41	-10	2024	5	-22	-24	-499	207	161	11521
43077	665941	43	-11	2022	6	-22	-23	-501	203	168	11521
43078	665956	40	-7	2024	7	-21	-24	-501	198	173	11521
43079	665971	39	-15	2024	8	-21	-24	-502	199	173	11521
43080	665986	33	-13	2023	6	-23	-24	-514	203	166	11521
43081	666004	37	-10	2023	7	-22	-24	-505	204	162	11521
43082	666019	35	-9	2024	7	-23	-24	-510	201	161	11521
43083	666034	30	-17	2022	7	-21	-24	-515	193	168	11521
43084	666049	36	-10	2019	6	-23	-24	-514	189	166	11521
43085	666064	35	-15	2024	7	-23	-25	-504	192	163	11521
43086	666079	31	-14	2024	6	-23	-23	-506	196	167	11521
43087	666094	42	-11	2022	6	-22	-23	-510	195	175	11521
43088	666112	44	-17	2023	7	-23	-24	-503	206	171	11521
43089	666127	33	-16	2021	8	-22	-24	-504	203	177	11521
43090	666142	37	-8	2021	6	-23	-24	-500	199	172	11521
43091	666157	47	-10	2031	5	-22	-24	-506	202	169	11521
43092	666172	35	-8	2023	7	-23	-24	-505	212	162	11521
43093	666187	37	-7	2027	6	-22	-23	-508	197	169	11521
43094	666202	32	-12	2023	7	-23	-24	-510	207	164	11521
43095	666220	48	-10	2029	6	-22	-23	-524	203	163	11521
43096	666235	44	-14	2026	8	-22	-24	-516	201	168	11521
43097	666250	41	-8	2024	6	-21	-24	-507	204	166	11521
43098	666265	36	-6	2024	5	-21	-24	-509	206	169	11521
43099	666280	35	-9	2022	7	-21	-24	-510	207	157	11521
43100	666295	30	-9	2023	6	-22	-24	-513	203	168	11521
43101	666310	42	-13	2024	6	-21	-24	-510	199	156	11521
43102	666328	38	-19	2025	6	-21	-25	-505	204	160	11521
43103	666343	31	-14	2022	6	-22	-23	-510	197	165	11521
43104	666358	35	-5	2022	7	-23	-24	-517	203	170	11521
43105	666373	27	-18	2027	5	-22	-25	-508	203	170	11521
43106	666388	36	-21	2021	7	-22	-24	-507	205	166	11521
43107	666403	43	-21	2023	6	-22	-24	-507	206	173	11521
43108	666418	35	-16	2015	7	-22	-24	-510	202	164	11521
43109	666436	31	-28	2017	6	-22	-24	-511	205	169	11521
43110	666451	40	-19	2015	6	-22	-23	-507	201	175	11521
43111	666466	39	-12	2026	6	-23	-24	-506	199	166	11521
43112	666481	33	-15	2017	7	-23	-23	-501	203	168	11521
43113	666496	40	-14	2023	6	-23	-25	-518	199	182	11521
43114	666511	41	-14	2027	7	-22	-25	-496	208	174	11521
43115	666526	33	-12	2023	5	-23	-25	-503	210	176	11521
43116	666544	46	-8	2031	6	-22	-25	-508	213	175	11521
43117	666559	35	-14	2022	6	-23	-24	-513	210	167	11521
43118	666574	43	-14	2024	6	-22	-23	-508	209	176	11521
43119	666589	35	-14	2017	7	-21	-23	-512	205	167	11521
43120	666604	36	-17	2024	7	-21	-24	-510	204	180	11521
43121	666619	36	-5	2024	7	-21	-24	-503	205	176	11521
43122	666634	37	-9	2024	6	-22	-24	-507	211	174	11521
43123	666652	38	-7	2023	7	-23	-24	-505	200	181	11521
43124	666667	31	-13	2020	6	-21	-25	-512	215	170	11521
43125	666682	39	-8	2018	7	-21	-24	-508	204	167	11521
43126	666697	35	-11	2026	6	-22	-24	-519	201	166	11521
43127	666712	45	-5	2025	6	-23	-22	-512	208	175	11521
43128	666727	36	-5	2027	6	-22	-23	-512	206	179	11521
43129	666742	34	-11	2023	8	-23	-24	-505	197	184	11521
43130	666760	39	-6	2024	7	-23	-25	-515	197	177	11521
43131	666775	40	-14	2024	7	-21	-24	-518	197	167	11521
43132	666790	36	-7	2030	9	-24	-25	-508	199	179	11521
43133	666805	44	-16	2025	6	-21	-23	-508	205	177	11521
43134	666820	34	-12	2025	6	-23	-24	-512	204	163	11521
43135	666835	42	-9	2027	6	-22	-23	-506	205	170	11521
43136	666850	32	-17	2020	7	-22	-24	-502	206	164	11521
43137	666868	36	-10	2024	7	-23	-24	-514	207	164	11521
43138	666883	42	-14	2024	7	-22	-24	-514	202	172	11521
43139	666898	33	-13	2019	9	-22	-23	-505	210	175	11521
43140	666913	43	-14	2024	9	-22	-23	-506	205	173	11521
43141	666928	39	-14	2028	7	-22	-24	-506	205	179	11521
43142	666943	34	-7	2020	8	-22	-24	-500	199	166	11521
43143	666958	34	-9	2031	8	-22	-24	-495	209	176	11521
43144	666976	45	-10	2029	6	-22	-24	-503	199	166	11521
43145	666991	48	-11	2026	7	-21	-23	-504	196	166	11521
43146	667006	39	-14	2025	7	-23	-24	-506	201	177	11521
43147	667021	32	-9	2030	7	-23	-24	-510	209	175	11521
43148	667036	36	-6	2025	8	-21	-25	-507	212	162	11521
43149	667051	31	-17	2021	6	-22	-24	-497	211	172	11521
43150	667066	42	-18	2026	5	-22	-24	-510	210	177	11521
43151	667084	31	-15	2017	5	-21	-23	-514	209	176	11521
43152	667099	37	-19	2029	7	-21	-24	-502	206	168	11521
43153	667114	48	-19	2025	6	-20	-23	-506	210	167	11521
43154	667129	37	-11	2021	6	-21	-24	-510	211	177	11521
43155	667144	32	-15	2026	6	-21	-24	-510	211	159	11521
43156	667159	30	-16	2025	8	-22	-24	-507	209	162	11521
43157	667174	40	-8	2026	6	-22	-25	-502	201	159	11521
43158	667192	31	-16	2021	6	-22	-23	-511	204	164	11521
43159	667207	42	1	2026	7	-23	-24	-507	213	169	11521
43160	667222	32	-7	2025	7	-22	-25	-516	208	170	11521
43161	667237	40	-15	2026	6	-23	-25	-506	208	163	11521
43162	667252	35	-16	2019	5	-22	-25	-515	211	159	11521
