Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
916	8075	-85	-421	2271	-7	-94	281	425	-269	849	20
917	8089	-85	-421	2271	-7	-94	281	425	-269	849	20
918	8089	-31	-382	2264	22	-141	222	428	-266	857	20
919	8103	63	-310	2264	-8	-214	174	428	-266	857	20
920	8108	63	-310	2264	-8	-214	174	421	-268	848	20
921	8109	196	-170	2295	-139	-295	114	417	-265	850	20
922	8122	320	-61	2292	-346	-363	49	417	-265	850	20
923	8123	367	-98	2245	-581	-346	-14	420	-261	843	20
924	8137	367	-98	2245	-581	-346	-14	420	-261	843	20
925	8143	356	-392	2128	-768	-172	-66	410	-251	840	20
926	8143	296	-791	2010	-849	156	-94	410	-251	840	20
927	8158	296	-791	2010	-849	156	-94	415	-237	852	20
928	8164	147	-1185	1979	-794	533	-91	415	-237	852	20
929	8164	-15	-1574	2048	-379	1013	27	432	-232	858	20
930	8184	-174	-1574	2048	-379	1013	27	446	-226	856	20
931	8184	-315	-1485	1976	-112	1037	184	446	-226	856	20
932	8199	-381	-1150	1942	111	951	400	463	-232	869	20
933	8205	-381	-1150	1942	111	951	400	463	-232	869	20
934	8205	-331	-756	1947	256	771	617	467	-237	870	20
935	8220	-253	-417	1924	304	494	777	479	-246	873	20
936	8226	-175	-164	1845	261	185	854	479	-246	873	20
937	8226	-175	-164	1845	261	185	854	487	-266	871	20
938	8240	-115	0	1782	157	-53	850	487	-266	871	20
939	8240	-78	49	1753	25	-151	775	477	-275	867	20
940	8253	-78	49	1753	25	-151	775	477	-275	867	20
941	8260	-71	-36	1774	-93	-131	625	476	-273	868	20
942	8260	-73	-206	1868	-189	-75	400	476	-273	868	20
943	8274	-73	-206	1868	-189	-75	400	489	-272	867	20
944	8274	-89	-433	1959	-239	-79	117	489	-272	867	20
945	8280	-137	-573	2024	-239	-160	-158	483	-270	873	20
946	8297	-151	-671	2056	-213	-280	-352	479	-259	876	20
947	8304	-133	-764	2030	-169	-394	-452	479	-259	876	20
948	8304	-133	-764	2030	-169	-394	-452	478	-262	867	20
949	8318	-101	-798	2013	-103	-474	-483	478	-262	867	20
950	8318	-75	-756	1993	-40	-520	-443	468	-246	876	20
951	8332	-44	-689	1983	6	-519	-317	468	-246	876	20
952	8337	-44	-689	1983	6	-519	-317	466	-250	863	20
953	8338	-38	-625	1920	45	-481	-139	466	-250	863	20
954	8351	-4	-587	1880	69	-399	45	459	-249	866	20
955	8352	-4	-587	1880	69	-399	45	459	-249	866	20
956	8366	16	-551	1823	89	-282	195	464	-253	861	20
957	8372	-1	-485	1779	101	-145	291	464	-253	861	20
958	8372	2	-434	1758	108	-15	345	460	-254	863	20
959	8390	-27	-356	1745	103	76	378	466	-255	867	20
960	8390	-27	-356	1745	103	76	378	466	-255	867	20
961	8404	-40	-312	1728	94	116	402	469	-269	858	20
962	8410	-53	-316	1703	84	130	416	469	-269	858	20
963	8410	-53	-316	1703	81	140	407	458	-261	872	20
964	8424	-77	-304	1676	81	140	407	458	-261	872	20
965	8429	-76	-267	1675	71	153	376	467	-267	859	20
966	8430	-63	-235	1687	47	145	336	467	-273	867	20
967	8443	-63	-235	1687	47	145	336	475	-273	867	20
968	8450	-46	-199	1693	20	115	287	475	-273	867	20
969	8450	-25	-166	1702	-17	74	215	475	-271	870	20
970	8464	-25	-166	1702	-17	74	215	479	-276	882	20
971	8464	3	-158	1699	-58	39	130	479	-276	882	20
972	8479	24	-123	1690	-103	21	39	487	-273	875	20
973	8479	24	-123	1690	-103	21	39	487	-273	875	20
974	8485	26	-112	1689	-158	28	-35	490	-272	879	20
975	8499	20	-139	1710	-212	55	-80	490	-272	879	20
976	8505	20	-139	1710	-253	98	-104	492	-267	894	20
977	8506	-20	-250	1770	-283	151	-110	479	-270	884	20
978	8521	-20	-250	1770	-283	151	-110	479	-270	884	20
979	8526	-88	-350	1817	-295	208	-103	479	-270	884	20
980	8527	-123	-397	1842	-286	248	-87	496	-253	884	20
981	8540	-123	-397	1842	-286	248	-87	496	-253	884	20
982	8541	-173	-420	1894	-272	255	-62	502	-254	893	20
983	8555	-197	-424	1952	-270	221	-22	492	-252	888	20
984	8561	-197	-424	1952	-270	221	-22	492	-252	888	20
985	8562	-191	-443	2020	-270	151	21	495	-255	884	20
986	8575	-181	-462	2042	-266	65	52	495	-255	884	20
987	8575	-188	-488	2066	-266	-4	59	507	-256	888	20
988	8593	-205	-505	2110	-257	-43	32	505	-250	903	20
989	8593	-205	-505	2110	-257	-43	32	505	-250	903	20
990	8607	-215	-545	2170	-248	-70	-26	501	-246	892	20
991	8613	-220	-572	2214	-242	-115	-92	501	-246	892	20
992	8613	-252	-624	2220	-228	-177	-147	504	-240	888	20
993	8628	-252	-624	2220	-228	-177	-147	504	-240	888	20
994	8634	-262	-685	2240	-199	-247	-177	497	-246	892	20
995	8634	-261	-705	2264	-169	-332	-191	497	-246	892	20
996	8649	-261	-705	2264	-169	-332	-191	491	-234	886	20
997	8655	-254	-711	2296	-106	-405	-182	491	-234	886	20
998	8655	-178	-697	2295	-49	-499	-124	496	-233	886	20
999	8670	-114	-618	2272	-1	-629	-88	488	-228	882	20
1000	8676	-114	-618	2272	-1	-629	-88	488	-228	882	20
1001	8676	-42	-538	2240	21	-734	-78	482	-242	890	20
1002	8693	8	-493	2198	20	-786	-90	482	-242	890	20
1003	8693	19	-468	2178	17	-780	-118	473	-239	877	20
1004	8709	28	-479	2185	27	-712	-134	465	-236	884	20
1005	8709	21	-482	2214	51	-624	-124	465	-236	884	20
1006	8724	21	-482	2214	51	-624	-124	463	-229	886	20
1007	8730	27	-487	2247	93	-544	-76	463	-229	886	20
1008	8730	17	-416	2272	141	-469	0	464	-233	859	20
1009	8744	17	-416	2272	141	-469	0	464	-233	859	20
1010	8751	-6	-299	2275	170	-393	110	460	-232	870	20
1011	8751	-38	-133	2251	160	-304	257	460	-232	870	20
1012	8765	-38	-133	2251	160	-304	257	463	-242	860	20
1013	8770	-67	-44	2213	77	-198	422	463	-242	860	20
1014	8771	-130	-54	2186	-62	-83	558	460	-239	873	20
1015	8786	-234	-206	2137	-211	37	623	475	-250	875	20
1016	8789	-385	-509	2129	-325	138	586	475	-250	875	20
1017	8803	-385	-509	2129	-325	138	586	480	-245	871	20
1018	8809	-559	-796	2127	-356	191	471	480	-245	871	20
1019	8810	-729	-1046	2140	-275	173	311	487	-244	876	20
1020	8826	-830	-1201	2168	-116	49	152	485	-244	877	20
1021	8826	-857	-1178	2170	74	-211	41	485	-244	877	20
1022	8840	-857	-1178	2170	74	-211	41	492	-246	878	20
1023	8846	-814	-972	2155	231	-591	20	492	-246	878	20
1024	8846	-670	-666	2096	324	-1022	100	480	-261	873	20
1025	8855	-670	-666	2096	324	-1022	100	480	-261	873	20
1026	8866	-501	-327	2025	344	-1382	235	472	-257	857	20
1027	8866	-294	-99	1979	295	-1581	389	454	-264	857	20
1028	8884	-155	50	1919	216	-1629	512	454	-264	857	20
1029	8885	-38	117	1886	105	-1524	596	442	-274	842	20
1030	8891	-38	117	1886	105	-1524	596	442	-274	842	20
1031	8905	45	94	1893	-35	-1275	650	429	-277	847	20
1032	8912	60	-38	1921	-191	-931	691	429	-277	847	20
1033	8912	-4	-271	1981	-332	-554	747	425	-281	833	20
1034	8926	-4	-271	1981	-332	-554	747	425	-281	833	20
1035	8926	-120	-579	2038	-423	-210	813	422	-279	848	20
1036	8941	-226	-877	2116	-451	33	879	429	-279	844	20
1037	8947	-226	-877	2116	-451	33	879	429	-279	844	20
1038	8947	-376	-1165	2152	-405	157	914	438	-276	846	20
1039	8962	-480	-1342	2150	-281	183	919	438	-276	846	20
1040	8968	-576	-1391	2088	-121	144	927	435	-275	841	20
1041	8968	-618	-1360	1992	46	63	974	435	-275	841	20
1042	8984	-618	-1360	1992	46	63	974	439	-296	844	20
1043	8988	-605	-1270	1917	192	-39	1056	439	-296	844	20
1044	8992	-544	-1093	1857	304	-165	1140	451	-300	838	20
1045	9006	-544	-1093	1857	304	-165	1140	453	-315	846	20
1046	9006	-440	-864	1819	384	-335	1215	453	-315	846	20
1047	9021	-336	-663	1746	415	-530	1276	443	-328	840	20
1048	9027	-246	-510	1613	405	-695	1310	443	-328	840	20
1049	9027	-153	-373	1534	366	-777	1309	435	-344	838	20
1050	9042	-153	-373	1534	366	-777	1309	435	-344	838	20
1051	9042	-65	-268	1501	303	-780	1278	434	-351	831	20
1052	9056	-3	-221	1494	210	-744	1225	418	-362	836	20
1053	9062	-3	-221	1494	210	-744	1225	418	-362	836	20
1054	9062	86	-226	1490	102	-699	1152	417	-365	823	20
1055	9077	128	-247	1494	4	-644	1049	417	-365	823	20
1056	9083	128	-247	1494	4	-644	1049	410	-370	828	20
1057	9083	107	-455	1546	-58	-452	780	400	-383	814	20
1058	9103	82	-575	1561	-44	-319	642	400	-383	814	20
1059	9103	82	-575	1561	-44	-319	642	393	-383	820	20
1060	9117	39	-643	1595	-21	-209	510	393	-383	820	20
1061	9123	25	-694	1669	6	-154	417	391	-393	820	20
1062	9124	-5	-779	1705	48	-158	367	391	-393	820	20
1063	9138	-5	-779	1705	48	-158	367	396	-394	827	20
1064	9144	-3	-840	1724	93	-205	336	396	-394	827	20
1065	9145	9	-886	1741	139	-277	335	393	-397	829	20
1066	9159	9	-886	1741	139	-277	335	394	-397	827	20
1067	9159	22	-915	1739	183	-353	363	394	-397	827	20
1068	9172	53	-900	1714	229	-412	424	388	-401	824	20
1069	9179	53	-900	1714	229	-412	424	388	-401	824	20
1070	9179	96	-875	1722	279	-427	519	379	-413	833	20
1071	9193	131	-820	1703	328	-398	605	379	-413	833	20
1072	9193	163	-765	1679	373	-338	649	365	-420	819	20
1073	9199	182	-694	1709	400	-270	646	365	-420	819	20
1074	9215	182	-694	1709	400	-270	646	363	-438	817	20
1075	9221	189	-624	1737	410	-236	605	363	-438	817	20
1076	9222	213	-563	1760	393	-238	544	366	-439	823	20
1077	9236	213	-563	1760	393	-238	544	366	-439	806	20
1078	9236	218	-535	1764	363	-249	472	362	-445	806	20
1079	9250	242	-503	1803	317	-250	395	357	-452	825	20
1080	9255	242	-503	1803	317	-250	395	357	-452	825	20
1081	9256	249	-478	1814	265	-247	335	349	-477	810	20
1082	9272	273	-484	1818	208	-235	292	349	-477	810	20
1083	9273	276	-483	1821	145	-211	264	349	-473	818	20
1084	9289	277	-485	1815	81	-160	251	344	-472	818	20
1085	9295	277	-485	1815	81	-160	251	344	-472	818	20
1086	9295	231	-453	1855	-47	-8	262	333	-479	811	20
1087	9313	231	-453	1855	-47	-8	262	333	-479	811	20
1088	9313	211	-480	1894	-100	59	270	342	-475	814	20
1089	9327	161	-492	1931	-136	106	237	348	-479	817	20
1090	9333	161	-492	1931	-136	106	237	348	-479	817	20
1091	9333	134	-534	1983	-157	126	174	349	-477	819	20
1092	9348	104	-520	2032	-167	113	100	349	-477	819	20
1093	9354	96	-474	2082	-176	66	21	350	-477	810	20
1094	9354	96	-474	2082	-176	66	-235	350	-477	810	20
1095	9369	112	-395	2090	-213	3	-38	351	-468	821	20
1096	9375	139	-308	2095	-298	-64	-82	351	-468	821	20
1097	9375	191	-251	2093	-423	-111	-130	341	-471	813	20
1098	9389	191	-251	2093	-423	-111	-130	341	-471	813	20
1099	9389	234	-225	2086	-592	-112	-191	340	-464	815	20
1100	9404	243	-318	2097	-789	-54	-262	346	-457	808	20
1101	9404	243	-318	2097	-789	-54	-262	346	-457	808	20
1102	9410	227	-546	2059	-968	65	-334	346	-443	800	20
1103	9426	171	-806	2053	-1085	219	-388	346	-443	800	20
1104	9432	75	-1124	2064	-1117	345	-402	358	-431	812	20
1105	9433	-11	-1385	2063	-1037	413	-404	357	-420	813	20
1106	9448	-11	-1385	2063	-1037	413	-404	357	-420	813	20
1107	9453	-84	-1569	2068	-849	433	-383	357	-420	813	20
1108	9454	-143	-1589	2043	-611	394	-308	355	-407	805	20
1109	9467	-143	-1589	2043	-611	394	-308	355	-407	805	20
1110	9468	-159	-1447	2002	-371	302	-175	365	-401	817	20
1111	9482	-141	-1142	1947	-177	188	5	370	-397	809	20
1112	9488	-90	-847	1909	-53	91	207	370	-397	809	20
1113	9489	-90	-847	1909	-53	91	207	375	-397	810	20
1114	9502	-24	-594	1869	-10	11	382	375	-397	810	20
1115	9502	42	-453	1820	-18	-41	512	366	-400	808	20
1116	9520	62	-400	1772	-54	-27	573	368	-406	816	20
1117	9520	50	-441	1787	-107	67	559	368	-406	816	20
1118	9534	50	-441	1787	-107	67	559	366	-404	823	20
1119	9540	43	-568	1872	-153	180	460	366	-404	823	20
1120	9541	-37	-673	1919	-178	240	299	374	-408	816	20
1121	9555	-37	-673	1919	-178	240	299	374	-408	816	20
1122	9561	-115	-776	1942	-176	219	128	372	-402	809	20
1123	9561	-162	-830	1987	-165	146	2	372	-402	809	20
1124	9576	-159	-903	2018	-157	22	-70	379	-401	813	20
1125	9582	-159	-903	2018	-157	22	-70	379	-401	813	20
1126	9582	-140	-949	2047	-142	-140	-110	374	-398	810	20
1127	9597	-125	-972	1998	-110	-289	-144	371	-397	812	20
1128	9603	-125	-972	1998	-110	-289	-144	371	-397	812	20
1129	9603	-53	-961	1940	-26	-394	-166	354	-392	811	20
1130	9621	-53	-961	1940	-26	-394	-166	354	-392	811	20
1131	9621	-24	-915	1921	17	-377	-133	362	-392	801	20
1132	9637	-3	-866	1915	57	-337	-76	354	-397	813	20
1133	9637	20	-797	1873	90	-289	-7	354	-397	813	20
1134	9651	20	-797	1873	90	-289	-7	353	-395	812	20
1135	9657	22	-740	1846	111	-234	64	353	-395	812	20
1136	9658	38	-679	1809	126	-173	113	360	-401	805	20
1137	9672	45	-641	1809	127	-121	133	360	-401	805	20
1138	9678	45	-641	1809	127	-121	133	349	-398	804	20
1139	9678	45	-613	1792	126	-92	122	349	-399	800	20
1140	9693	38	-596	1768	117	-80	82	355	-399	800	20
1141	9699	38	-596	1768	117	-80	82	355	-399	800	20
1142	9699	47	-577	1764	95	-90	30	352	-408	799	20
1143	9712	60	-569	1749	75	-124	-26	353	-404	800	20
1144	9716	76	-579	1726	60	-165	-89	353	-404	800	20
1145	9729	104	-589	1715	51	-200	-160	346	-405	794	20
1146	9736	104	-589	1715	51	-200	-160	346	-405	794	20
1147	9736	120	-595	1706	55	-218	-236	342	-410	807	20
1148	9752	141	-579	1698	60	-223	-308	336	-402	810	20
1149	9752	156	-571	1696	61	-221	-360	336	-402	810	20
1150	9766	156	-571	1696	61	-221	-360	339	-403	808	20
1151	9772	166	-596	1686	51	-209	-382	339	-403	808	20
1152	9772	187	-605	1678	34	-191	-372	343	-399	801	20
1153	9788	186	-622	1685	18	-165	-306	343	-399	801	20
1154	9793	186	-622	1685	18	-165	-306	337	-395	808	20
1155	9794	205	-645	1676	5	-136	-165	337	-395	808	20
1156	9807	220	-673	1667	-3	-89	32	341	-397	804	20
1157	9814	232	-652	1654	2	-2	227	343	-394	801	20
1158	9817	232	-652	1654	17	111	387	343	-394	801	20
1159	9830	242	-612	1665	17	111	387	343	-400	810	20
1160	9837	214	-568	1689	34	212	516	343	-400	810	20
1161	9837	188	-542	1716	39	290	626	341	-393	815	20
1162	9851	188	-542	1716	39	290	626	341	-393	815	20
1163	9851	163	-530	1748	40	352	707	349	-400	814	20
1164	9866	136	-516	1788	39	383	723	349	-400	814	20
1165	9872	136	-516	1788	39	383	723	347	-397	812	20
1166	9872	101	-498	1846	30	370	660	359	-401	809	20
1167	9887	77	-482	1889	11	316	527	359	-401	809	20
1168	9893	60	-482	1929	-7	228	356	358	-403	818	20
1169	9893	34	-478	1943	-25	126	178	358	-403	818	20
1170	9909	34	-478	1943	-25	126	178	366	-406	820	20
1171	9914	35	-492	1984	-49	24	5	366	-406	820	20
1172	9918	37	-509	1997	-72	-76	-141	365	-399	821	20
1173	9931	46	-528	2032	-95	-165	-242	363	-398	829	20
1174	9932	46	-528	2032	-95	-165	-242	363	-398	829	20
1175	9946	93	-516	2070	-133	-242	-316	359	-401	822	20
1176	9952	146	-531	2084	-190	-301	-373	359	-401	822	20
1177	9952	202	-588	2114	-256	-327	-422	362	-394	817	20
1178	9967	202	-588	2114	-256	-327	-422	362	-394	817	20
1179	9967	230	-665	2165	-311	-320	-477	365	-384	826	20
1180	9981	268	-765	2176	-340	-270	-514	365	-384	826	20
1181	9987	268	-765	2176	-340	-270	-514	355	-380	822	20
1182	9988	283	-901	2215	-331	-173	-520	358	-371	831	20
1183	10002	256	-985	2297	-281	-53	-492	358	-371	831	20
1184	10008	256	-985	2297	-199	66	-414	358	-371	831	20
1185	10009	214	-902	2420	-124	177	-260	360	-361	833	20
1186	10028	181	-731	2397	-96	296	-51	360	-361	833	20
1187	10028	181	-731	2397	-96	296	-51	360	-357	835	20
1188	10042	154	-664	2382	-145	446	152	360	-357	835	20
1189	10047	96	-738	2385	-243	591	267	375	-351	837	20
1190	10048	96	-738	2385	-243	591	267	375	-351	837	20
1191	10061	-17	-963	2382	-334	695	266	385	-349	845	20
1192	10068	-156	-1249	2340	-361	756	186	385	-349	845	20
1193	10068	-320	-1509	2307	-279	785	96	389	-352	850	20
1194	10082	-320	-1509	2307	-279	785	96	389	-352	850	20
1195	10082	-458	-1698	2241	-101	772	14	409	-342	852	20
1196	10095	-559	-1723	2147	132	686	-29	409	-342	852	20
1197	10102	-559	-1723	2147	132	686	-29	415	-355	859	20
1198	10102	-601	-1606	2051	375	509	8	415	-355	859	20
1199	10116	-549	-1317	1940	595	259	117	421	-360	863	20
1200	10119	-549	-1317	1940	595	259	117	421	-360	863	20
1201	10123	-430	-994	1869	768	-33	251	431	-364	857	20
1202	10139	-298	-653	1766	860	-326	347	424	-371	859	20
1203	10144	-163	-336	1644	883	-530	414	424	-371	859	20
1204	10145	-74	-69	1583	838	-594	456	416	-390	854	20
1205	10159	-74	-69	1583	838	-594	456	416	-390	854	20
1206	10159	-31	158	1587	732	-521	466	404	-397	840	20
1207	10173	7	255	1604	564	-353	439	404	-397	840	20
1208	10179	7	255	1604	564	-353	439	403	-394	863	20
1209	10180	-28	225	1649	360	-125	357	403	-394	863	20
1210	10194	-137	64	1731	151	114	216	406	-397	861	20
1211	10194	-284	-195	1861	-54	298	38	408	-397	855	20
1212	10208	-284	-195	1861	-54	298	38	408	-397	855	20
1213	10213	-418	-435	1976	-237	363	-127	408	-397	855	20
1214	10214	-525	-718	2047	-375	312	-239	419	-397	864	20
1215	10231	-613	-1058	2107	-454	189	-331	420	-378	873	20
1216	10231	-625	-1332	2150	-461	11	-437	420	-378	873	20
1217	10246	-625	-1332	2150	-461	11	-437	430	-373	873	20
1218	10252	-629	-1496	2159	-397	-209	-537	430	-373	873	20
1219	10252	-606	-1556	2083	-290	-447	-570	409	-364	863	20
1220	10266	-606	-1556	2083	-290	-447	-570	409	-348	866	20
1221	10271	-554	-1488	1976	-170	-651	-506	409	-348	866	20
1222	10272	-466	-1355	1880	-53	-774	-350	405	-361	865	20
1223	10288	-323	-1159	1835	47	-823	-132	405	-361	865	20
1224	10293	-323	-1159	1835	47	-823	-132	386	-352	853	20
1225	10294	-170	-981	1755	124	-835	106	386	-352	853	20
1226	10307	-49	-800	1633	169	-797	335	376	-361	851	20
1227	10308	-49	-800	1633	169	-797	335	376	-361	851	20
1228	10322	12	-627	1510	184	-654	539	374	-366	849	20
1229	10322	55	-499	1428	172	-401	700	374	-366	849	20
1230	10328	46	-366	1443	155	-115	804	371	-364	860	20
1231	10342	46	-366	1443	155	-115	804	371	-364	860	20
1232	10348	2	-239	1504	140	117	865	367	-358	861	20
1233	10349	-73	-212	1486	122	259	920	368	-372	856	20
1234	10364	-73	-212	1486	122	259	920	368	-372	856	20
1235	10369	-156	-314	1440	80	358	942	375	-382	863	20
1236	10370	-223	-368	1463	14	441	897	375	-382	863	20
1237	10383	-223	-368	1463	14	441	897	383	-376	865	20
1238	10384	-266	-434	1548	-32	460	797	383	-376	865	20
1239	10398	-285	-519	1601	-56	382	663	385	-380	864	20
1240	10404	-270	-572	1647	-66	210	489	385	-380	864	20
1241	10405	-270	-572	1647	-66	210	489	384	-377	861	20
1242	10418	-282	-541	1639	-73	-6	289	384	-377	861	20
1243	10418	-270	-507	1631	-82	-211	153	384	-377	870	20
1244	10436	-258	-496	1600	-104	-401	93	382	-372	864	20
1245	10436	-231	-501	1589	-124	-516	77	382	-372	864	20
1246	10450	-231	-501	1589	-124	-516	77	380	-379	858	20
1247	10456	-183	-517	1597	-124	-547	69	380	-379	858	20
1248	10456	-169	-525	1629	-105	-527	80	364	-371	865	20
1249	10471	-152	-547	1658	-67	-489	118	364	-371	865	20
1250	10477	-152	-547	1658	-67	-489	118	363	-375	867	20
1251	10477	-137	-537	1694	-25	-456	178	360	-366	866	20
1252	10492	-107	-544	1718	3	-443	248	360	-366	866	20
1253	10498	-107	-544	1718	3	-443	248	347	-366	863	20
1254	10498	-68	-540	1740	18	-444	309	347	-366	863	20
1255	10513	-44	-540	1773	29	-441	348	351	-375	869	20
1256	10519	-29	-562	1796	40	-425	370	351	-375	869	20
1257	10519	-28	-601	1819	60	-377	370	338	-371	871	20
1258	10536	-28	-601	1819	60	-377	370	338	-371	884	20
1259	10536	-23	-617	1824	91	-307	357	333	-374	884	20
1260	10552	-43	-631	1838	122	-219	339	330	-374	870	20
1261	10552	-65	-632	1902	154	-133	314	330	-374	870	20
1262	10567	-65	-632	1902	154	-133	278	324	-376	863	20
1263	10573	-102	-616	1949	183	-83	278	324	-376	863	20
1264	10573	-140	-592	1962	194	-87	248	324	-371	881	20
1265	10587	-164	-549	1976	183	-127	224	325	-386	891	20
1266	10594	-164	-549	1976	183	-127	224	325	-386	891	20
1267	10594	-164	-526	1992	149	-182	208	325	-377	883	20
1268	10608	-154	-527	2011	96	-231	210	325	-377	883	20
1269	10613	-154	-527	2011	96	-231	210	319	-385	882	20
1270	10614	-151	-552	2023	43	-260	228	319	-385	882	20
1271	10628	-158	-593	2058	-7	-254	255	319	-379	877	20
1272	10628	-158	-593	2058	-7	-254	255	319	-379	877	20
1273	10634	-165	-656	2110	-39	-232	273	316	-384	886	20
1274	10648	-185	-715	2169	-47	-222	271	316	-384	886	20
1275	10648	-208	-735	2214	-31	-232	247	317	-382	871	20
1276	10662	-208	-735	2214	-31	-232	247	317	-382	871	20
1277	10668	-212	-724	2285	-5	-267	210	311	-376	873	20
1278	10668	-224	-668	2340	15	-324	182	311	-376	873	20
1279	10682	-224	-668	2340	15	-324	182	308	-373	878	20
1280	10687	-164	-612	2345	4	-402	192	308	-373	878	20
1281	10688	-61	-549	2331	-74	-480	206	299	-369	872	20
1282	10704	25	-398	2296	-247	-544	176	293	-368	867	20
1283	10710	25	-398	2296	-247	-544	176	293	-368	867	20
1284	10710	140	-381	2273	-524	-552	157	282	-365	865	20
1285	10724	193	-671	2150	-819	-466	131	282	-365	865	20
1286	10724	101	-1125	2038	-1022	-244	43	279	-351	885	20
1287	10741	-41	-1553	2044	-1075	66	-37	279	-351	885	20
1288	10741	-41	-1553	2044	-1075	66	-37	278	-338	886	20
1289	10756	-177	-1997	2123	-964	292	-57	285	-329	874	20
1290	10762	-309	-2258	2220	-702	310	-41	285	-329	874	20
1291	10762	-387	-2263	2250	-360	113	26	286	-335	874	20
1292	10778	-387	-2263	2250	-360	113	26	286	-335	874	20
1293	10778	-335	-2007	2173	25	-192	134	284	-329	871	20
1294	10794	-221	-1551	2040	387	-501	244	280	-339	869	20
1295	10800	-63	-1029	1902	616	-737	358	280	-339	869	20
1296	10801	84	-580	1734	677	-873	505	263	-350	864	20
1297	10815	84	-580	1734	677	-873	505	263	-350	864	20
1298	10821	191	-254	1593	581	-868	655	253	-352	870	20
1299	10821	269	-135	1524	388	-694	767	253	-352	870	20
1300	10834	290	-234	1558	146	-399	780	248	-363	861	20
1301	10837	290	-234	1558	146	-399	780	252	-363	879	20
1302	10851	299	-519	1616	-68	-86	660	252	-363	879	20
1303	10857	205	-735	1686	-232	90	415	252	-363	879	20
1304	10857	205	-735	1686	-358	80	171	243	-356	878	20
1305	10872	103	-831	1715	-358	80	171	253	-352	884	20
1306	10878	45	-885	1733	-428	-57	2	253	-352	884	20
1307	10878	8	-976	1698	-429	-235	-105	258	-344	876	20
1308	10894	8	-976	1698	-429	-235	-105	258	-344	876	20
1309	10894	61	-1074	1669	-370	-408	-180	241	-344	886	20
1310	10908	133	-1091	1646	-270	-564	-249	241	-344	886	20
1311	10913	133	-1091	1646	-270	-564	-505	233	-335	880	20
1312	10914	214	-1029	1603	-144	-676	-306	233	-335	880	20
1313	10927	274	-871	1539	-22	-714	-329	230	-332	875	20
1314	10934	329	-722	1484	69	-660	-284	230	-332	875	20
1315	10934	365	-568	1426	121	-528	-188	222	-336	871	20
1316	10951	365	-568	1426	121	-528	-188	219	-340	875	20
1317	10951	375	-425	1401	133	-352	-70	219	-340	875	20
1318	10966	371	-330	1411	110	-156	78	218	-341	869	20
1319	10972	338	-283	1426	58	44	253	218	-341	869	20
1320	10972	338	-283	1426	58	44	253	222	-343	881	20
1321	10986	292	-265	1449	-3	253	427	222	-343	881	20
1322	10991	240	-281	1500	-65	445	556	222	-332	878	20
1323	10992	188	-312	1574	-130	586	627	239	-338	879	20
1324	11008	188	-312	1574	-130	586	627	239	-338	879	20
1325	11008	131	-387	1636	-188	654	653	235	-334	881	20
1326	11021	79	-491	1677	-235	658	633	235	-334	881	20
1327	11028	79	-491	1677	-235	658	633	244	-329	871	20
1328	11028	23	-585	1743	-263	627	564	244	-329	871	20
1329	11041	-7	-674	1828	-274	562	477	255	-339	869	20
1330	11042	-7	-674	1828	-274	562	477	255	-339	869	20
1331	11048	-37	-773	1863	-276	460	379	259	-327	881	20
1332	11060	-49	-851	1897	-277	324	257	259	-327	881	20
1333	11066	-49	-851	1897	-277	324	257	264	-324	878	20
1334	11067	-66	-887	1903	-282	188	156	264	-324	878	20
1335	11081	-54	-937	1912	-289	67	103	269	-322	878	20
1336	11087	-54	-937	1912	-289	67	97	269	-322	878	20
1337	11087	-45	-986	1938	-287	-34	97	265	-316	882	20
1338	11102	-22	-1019	1968	-264	-114	129	265	-316	882	20
1339	11102	15	-1071	1976	-223	-159	199	275	-320	872	20
1340	11116	15	-1071	1976	-223	-159	455	254	-321	886	20
1341	11121	42	-1087	1977	-154	-161	294	254	-321	886	20
1342	11122	61	-1052	1969	-63	-108	406	263	-327	891	20
1343	11135	49	-984	1972	36	-8	549	263	-327	891	20
1344	11142	49	-984	1972	36	-8	549	264	-333	894	20
1345	11142	0	-870	1959	188	291	966	263	-325	888	20
1346	11161	0	-870	1959	188	291	966	263	-325	888	20
1347	11161	-44	-861	1980	234	452	1160	276	-337	890	20
1348	11176	-104	-826	2011	278	574	1271	276	-337	890	20
1349	11182	-104	-826	2011	278	574	1271	278	-350	884	20
1350	11182	-176	-773	2070	306	629	1286	278	-350	884	20
1351	11196	-228	-737	2109	316	603	1226	278	-352	892	20
1352	11201	-228	-737	2109	316	603	1226	278	-352	892	20
1353	11202	-289	-668	2128	306	514	1098	290	-352	898	20
1354	11216	-353	-633	2128	277	385	945	290	-352	898	20
1355	11216	-407	-623	2118	230	252	792	299	-364	892	20
1356	11230	-407	-623	2118	230	252	792	299	-364	892	20
1357	11236	-451	-615	2101	169	143	654	303	-365	885	20
1358	11237	-485	-635	2118	105	62	533	303	-370	895	20
1359	11251	-485	-635	2118	43	-16	428	303	-370	895	20
1360	11251	-523	-672	2155	43	-16	428	300	-371	889	20
1361	11258	-546	-708	2161	-9	-101	326	300	-371	889	20
1362	11273	-569	-768	2131	-48	-182	222	293	-375	895	20
1363	11278	-569	-768	2131	-48	-182	222	293	-375	895	20
1364	11279	-603	-806	2066	-98	-238	121	302	-370	887	20
